certificates,company,description,direct_placement,eeo,eeo_settings,end_date,end_date_readable,end_date_str,experience,facilities,healthcare_data,job_id,job_udfs,licenses,location,main_location,other_locations,page_number,pay_frequency,pay_rate,position_type,post_date,post_date_readable,post_date_str,primary_recruiter_email,primary_recruiter_name,primary_recruiter_phone,ref_no,request_type,scraped_at,screening_enabled,screenings,source_company,source_url,source_url_base,start_date,start_date_readable,start_date_str,title,working_remote
{},,12s,0,{},{},0,,,,[],{},31025237,[],{},"Battle Creek, MI",,[],,,,,1756151468000,2025-08-25 15:51:08,,,,,25-37426,getmore,113421.465956625,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=121&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPN - LTC - Pinnacle Care of Battle Creek,
{},,8s,0,{},{},0,,,,[],{},31025236,[],{},"Naples, FL",,[],,,,,1756151466000,2025-08-25 15:51:06,,,,,25-37425,getmore,113421.465986166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=121&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Physical Therapist,
{},,8s,0,{},{},0,,,,[],{},31025233,[],{},"Grand Island, NE",,[],,,,,1756151466000,2025-08-25 15:51:06,,,,,25-37422,getmore,113421.466014916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=121&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,"LPN -Grand Island, NE",
{},,12s,0,{},{},0,,,,[],{},31025235,[],{},"Ellendale, ND",,[],,,,,1756151466000,2025-08-25 15:51:06,,,,,25-37424,getmore,113421.46604325,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=121&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,(1) LPN - Weekend Warrior - Days - 12s,
{},,12s,0,{},{},0,,,,[],{},31025234,[],{},"Ellendale, ND",,[],,,,,1756151466000,2025-08-25 15:51:06,,,,,25-37423,getmore,113421.466072833,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=121&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,(1) CNA - Days - 12s,
{},,12s,0,{},{},0,,,,[],{},31025231,[],{},"Rifle, CO",,[],,,,,1756151465000,2025-08-25 15:51:05,,,,,25-37420,getmore,113421.466100583,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=121&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,MRI - *Bernadette T.*,
{},,10s,0,{},{},0,,,,[],{},31025232,[],{},"Rifle, CO",,[],,,,,1756151465000,2025-08-25 15:51:05,,,,,25-37421,getmore,113421.466128375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=121&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Medical Lab Technologist,
{},,12s,0,{},{},0,,,,[],{},31025230,[],{},"Rifle, CO",,[],,,,,1756151465000,2025-08-25 15:51:05,,,,,25-37419,getmore,113427.514436083,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,RN - LTC *Angela P*,
{},,12s,0,{},{},0,,,,[],{},31025228,[],{},"Ganado, AZ",,[],,,,,1756151465000,2025-08-25 15:51:05,,,,,25-37417,getmore,113427.514555333,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Med Tele Unit - Night RN - Sage Memorial Hospital,
{},,12s,0,{},{},0,,,,[],{},31025229,[],{},"Ganado, AZ",,[],,,,,1756151465000,2025-08-25 15:51:05,,,,,25-37418,getmore,113427.51459275,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,ER Nights - Sage Memorial,
{},,8s,0,{},{},0,,,,[],{},31025227,[],{},"Ganado, AZ",,[],,,,,1756151464000,2025-08-25 15:51:04,,,,,25-37416,getmore,113427.514624375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,OR RN - OR Unit Manager - Sage Memorial Hospital,
{},,10s,0,{},{},0,,,,[],{},31025226,[],{},"Moses Lake, WA",,[],,,,,1756151463000,2025-08-25 15:51:03,,,,,25-37415,getmore,113427.514654041,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - CT - Samaritan Hospital,
{},,8s,0,{},{},0,,,,[],{},31025224,[],{},"Pecos, TX",,[],,,,,1756151463000,2025-08-25 15:51:03,,,,,25-37413,getmore,113427.514684875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Ultrasound Echo/Vascular/General,
{},,8s,0,{},{},0,,,,[],{},31025225,[],{},"Rochester, MN",,[],,,,,1756151463000,2025-08-25 15:51:03,,,,,25-37414,getmore,113427.514716416,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Phlebotomy - Olmsted Medical Center,
{},,8s,0,{},{},0,,,,[],{},31025223,[],{},"Pecos, TX",,[],,,,,1756151463000,2025-08-25 15:51:03,,,,,25-37412,getmore,113427.514747958,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - CT/X-ray - Reeves County Hospital District,
{},,12s,0,{},{},0,,,,[],{},31025220,[],{},"Valentine, NE",,[],,,,,1756151462000,2025-08-25 15:51:02,,,,,25-37409,getmore,113427.514807958,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,RN - L&D - Cherry County Hospital,
{},,8s,0,{},{},0,,,,[],{},31025218,[],{},"Webster, TX",,[],,,,,1756151462000,2025-08-25 15:51:02,,,,,25-37407,getmore,113427.514842541,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Physical Therapist - PAM Health Rehabilitation Hospital of Clear Lake North,
{},,12s,0,{},{},0,,,,[],{},31025222,[],{},"Pecos, TX",,[],,,,,1756151462000,2025-08-25 15:51:02,,,,,25-37411,getmore,113427.51487125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,RN - L&D Days - Reeves County Hospital District,
{},,12s,0,{},{},0,,,,[],{},31025219,[],{},"Glasgow, MT",,[],,,,,1756151462000,2025-08-25 15:51:02,,,,,25-37408,getmore,113427.514900708,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,RN - L&D - Frances Mahon Deaconess Hospital,
{},,8s,0,{},{},0,,,,[],{},31025221,[],{},"Valentine, NE",,[],,,,,1756151462000,2025-08-25 15:51:02,,,,,25-37410,getmore,113427.514929583,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,X-Ray / CT Tech 4 x 9s - Cherry County Hospital,
{},,8s,0,{},{},0,,,,[],{},31025214,[],{},"Woburn, MA",,[],,,,,1756151461000,2025-08-25 15:51:01,,,,,25-37403,getmore,113427.514959666,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,PT Needed - ASAP - Increased Rate,
{},,8s,0,{},{},0,,,,[],{},31025216,[],{},"Humble, TX",,[],,,,,1756151461000,2025-08-25 15:51:01,,,,,25-37405,getmore,113427.514989333,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Physical Therapist - PAM Health Rehabilitation Hospital of Humble,
{},,8s,0,{},{},0,,,,[],{},31025215,[],{},"Humble, TX",,[],,,,,1756151461000,2025-08-25 15:51:01,,,,,25-37404,getmore,113427.515018666,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Inpatient Occupational Therapist - PAM Health Rehabilitation Hospital of Humble,
{},,8s,0,{},{},0,,,,[],{},31025217,[],{},"Humble, TX",,[],,,,,1756151461000,2025-08-25 15:51:01,,,,,25-37406,getmore,113427.515048875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Speech Therapist - PAM Health Rehabilitation Hospital of Humble,
{},,8s,0,{},{},0,,,,[],{},31025213,[],{},"Greenbrae, CA",,[],,,,,1756151460000,2025-08-25 15:51:00,,,,,25-37402,getmore,113427.51509075,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Occupational Therapist - The Tamalpais Marin,
{},,8s,0,{},{},0,,,,[],{},31025210,[],{},"Far Rockaway, NY",,[],,,,,1756151459000,2025-08-25 15:50:59,,,,,25-37399,getmore,113427.515119291,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPNs - NY - Nights *LOCAL CANDIDATES ONLY*,
{},,8s,0,{},{},0,,,,[],{},31025211,[],{},"Far Rockaway, NY",,[],,,,,1756151459000,2025-08-25 15:50:59,,,,,25-37400,getmore,113427.515148125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=141&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,CNAs - NY - NOC *LOCAL CANDIDATES ONLY*,
{},,8s,0,{},{},0,,,,[],{},31025212,[],{},"Far Rockaway, NY",,[],,,,,1756151459000,2025-08-25 15:50:59,,,,,25-37401,getmore,113433.565068708,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPNs - NY - Day *LOCAL CANDIDATES ONLY*,
{},,12s,0,{},{},0,,,,[],{},31025206,[],{},"Westmoreland, NH",,[],,,,,1756151458000,2025-08-25 15:50:58,,,,,25-37395,getmore,113433.565185458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Hold - LPN - NH - Maplewood Nursing Home,
{},,8s,0,{},{},0,,,,[],{},31025208,[],{},"Far Rockaway, NY",,[],,,,,1756151458000,2025-08-25 15:50:58,,,,,25-37397,getmore,113433.565222,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,"CNA - LTC - Haven Manor Health Care Center, LLC.",
{},,8s,0,{},{},0,,,,[],{},31025207,[],{},"Black River Falls, WI",,[],,,,,1756151458000,2025-08-25 15:50:58,,,,,25-37396,getmore,113433.565279541,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,PRN - CNA- Evening/Nights,
{},,8s,0,{},{},0,,,,[],{},31025209,[],{},"Far Rockaway, NY",,[],,,,,1756151458000,2025-08-25 15:50:58,,,,,25-37398,getmore,113433.565309875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPNs - NY - Eve *LOCAL CANDIDATES ONLY*,
{},,8s,0,{},{},0,,,,[],{},31025205,[],{},"Stamford, CT",,[],,,,,1756151458000,2025-08-25 15:50:58,,,,,25-37394,getmore,113433.56534025,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Physical Therapist,
{},,8s; 16s,0,{},{},0,,,,[],{},31025202,[],{},"Glenwood, MN",,[],,,,,1756151457000,2025-08-25 15:50:57,,,,,25-37391,getmore,113433.565372208,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,1 LPN 40hrs. GTE (Variable Eve/NOC),
{},,8s; 12s,0,{},{},0,,,,[],{},31025201,[],{},"Minot, ND",,[],,,,,1756151457000,2025-08-25 15:50:57,,,,,25-37390,getmore,113433.565402541,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,(1) LPN - Days - Mix 8s/12s,
{},,8s,0,{},{},0,,,,[],{},31025204,[],{},"Barre, VT",,[],,,,,1756151457000,2025-08-25 15:50:57,,,,,25-37393,getmore,113433.565432625,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPN Need 40 hour guarantee,
{},,8s,0,{},{},0,,,,[],{},31025203,[],{},"Belle Fourche, SD",,[],,,,,1756151457000,2025-08-25 15:50:57,,,,,25-37392,getmore,113433.565464833,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Occupational Therapist Assistant - Rolling Hills Healthcare,
{},,12s,0,{},{},0,,,,[],{},31025200,[],{},"Jamestown, ND",,[],,,,,1756151456000,2025-08-25 15:50:56,,,,,25-37389,getmore,113433.565493875,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPN - ND - Eventide Jamestown,
{},,8s; 10s; 12s,0,{},{},0,,,,[],{},31025197,[],{},"Hettinger, ND",,[],,,,,1756151455000,2025-08-25 15:50:55,,,,,25-37386,getmore,113433.565524458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,CNA 36 Hour Guarantee,
{},,12s,0,{},{},0,,,,[],{},31025198,[],{},"Garrison, ND",,[],,,,,1756151455000,2025-08-25 15:50:55,,,,,25-37387,getmore,113433.565556625,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,URGENT!! (1) LPN - Days - 12s - 48hrs GTE,
{},,8s,0,{},{},0,,,,[],{},31025195,[],{},"Englewood, FL",,[],,,,,1756151455000,2025-08-25 15:50:55,,,,,25-37384,getmore,113433.565586625,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Occupational Therapist Assistant - Aspire at Englewood,
{},,12s,0,{},{},0,,,,[],{},31025196,[],{},"Aneta, ND",,[],,,,,1756151455000,2025-08-25 15:50:55,,,,,25-37385,getmore,113433.565615666,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,"Female LPN - Aneta Parkview Health Center - Aneta, ND!",
{},,12s,0,{},{},0,,,,[],{},31025199,[],{},"Garrison, ND",,[],,,,,1756151455000,2025-08-25 15:50:55,,,,,25-37388,getmore,113433.565644458,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,URGENT!! (1) LPN - Days - 12s,
{},,8s,0,{},{},0,,,,[],{},31025193,[],{},"Humble, TX",,[],,,,,1756151454000,2025-08-25 15:50:54,,,,,25-37382,getmore,113433.565672166,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Speech Therapist - Park Manor of Humble,
{},,12s,0,{},{},0,,,,[],{},31025194,[],{},"Devils Lake, ND",,[],,,,,1756151454000,2025-08-25 15:50:54,,,,,25-37383,getmore,113433.565700041,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPN - ND - Eventide Devils Lake.,
{},,8s,0,{},{},0,,,,[],{},31025192,[],{},"Danbury, CT",,[],,,,,1756151454000,2025-08-25 15:50:54,,,,,25-37381,getmore,113433.565729916,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Physical Therapist - Havencare at Filosa,
{},,8s,0,{},{},0,,,,[],{},31025191,[],{},"Chrisman, IL",,[],,,,,1756151454000,2025-08-25 15:50:54,,,,,25-37380,getmore,113433.565758541,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=161&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Physical Therapist Assistant,
{},,8s,0,{},{},0,,,,[],{},31025190,[],{},"Danbury, CT",,[],,,,,1756151454000,2025-08-25 15:50:54,,,,,25-37379,getmore,113439.615606333,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=181&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Physical Therapist - Havencare at Hancock Hall,
{},,4s; 8s,0,{},{},0,,,,[],{},31025187,[],{},"Youngsville, PA",,[],,,,,1756151453000,2025-08-25 15:50:53,,,,,25-37376,getmore,113439.615717833,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=181&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,Allied Healthcare - Physical Therapist Assistant - Rouse Estate,
{},,12s,0,{},{},0,,,,[],{},31025186,[],{},"Springer, NM",,[],,,,,1756151453000,2025-08-25 15:50:53,,,,,25-37375,getmore,113439.615752375,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=181&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,(1) LPN - Days - 12s - Sun-Wed Schedule - Start 9/28!,
{},,12s,0,{},{},0,,,,[],{},31025188,[],{},"Youngsville, PA",,[],,,,,1756151453000,2025-08-25 15:50:53,,,,,25-37377,getmore,113439.615782125,False,[],Aloden LLC,https://ws.jobdiva.com/candPortal/rest/job/getmore?from=181&to=0&count=20&portaltype=1,https://www1.jobdiva.com/portal/?a=1tjdnwlj4hh2toxd0s7w60rx4uomoo0addgadx1d611tgt2yiouy4udiser5hj2g&compid=-1#/,1756151449000,2025-08-25 15:50:49,,LPN Needed - Every Weekend- Start 9/10/25,
